gene_symbol	raw_counts
ENSMFAG00000046504	13807
ENSMFAG00000046505	76951
ENSMFAG00000046506	20463
ENSMFAG00000046507	63980
ENSMFAG00000046508	395
ENSMFAG00000046509	68714
ENSMFAG00000046510	34382
ENSMFAG00000046511	77787
ENSMFAG00000046512	53931
ENSMFAG00000046513	44177
ENSMFAG00000046514	12361
ENSMFAG00000046515	78316
ENSMFAG00000046517	39160
ENSMFAG00000046518	32567
ENSMFAG00000046519	33741
ENSMFAG00000046520	92644
ENSMFAG00000046521	3521
ENSMFAG00000046522	58118
ENSMFAG00000046523	74558
ENSMFAG00000046524	88352
ENSMFAG00000046525	53560
ENSMFAG00000046526	77735
ENSMFAG00000046527	48448
ENSMFAG00000046528	13143
ENSMFAG00000046529	49750
ENSMFAG00000046530	93771
ENSMFAG00000046532	28328
ENSMFAG00000046534	73473
ENSMFAG00000046535	34136
ENSMFAG00000046536	5750
ENSMFAG00000046537	20962
ENSMFAG00000046539	59223
ENSMFAG00000046540	76432
ENSMFAG00000046541	97479
ENSMFAG00000046542	79305
ENSMFAG00000046543	39104
ENSMFAG00000046544	47998
ENSMFAG00000046546	84359
ENSMFAG00000046547	13241
ENSMFAG00000046548	98559
ENSMFAG00000046549	9967
ENSMFAG00000046551	9809
ENSMFAG00000046552	33566
ENSMFAG00000046553	49520
ENSMFAG00000046555	14390
ENSMFAG00000046556	3924
ENSMFAG00000046557	90397
ENSMFAG00000046559	40827
ENSMFAG00000046561	56138
ENSMFAG00000046562	40128
ENSMFAG00000046565	27790
ENSMFAG00000046566	14429
ENSMFAG00000046567	38863
ENSMFAG00000046568	41627
ENSMFAG00000046569	67359
ENSMFAG00000046570	80302
ENSMFAG00000046572	75236
ENSMFAG00000046574	63335
ENSMFAG00000046575	11433
ENSMFAG00000046576	23643
ENSMFAG00000046577	72565
ENSMFAG00000046578	81390
ENSMFAG00000046579	46291
ENSMFAG00000046580	74861
ENSMFAG00000046581	69727
ENSMFAG00000046584	49312
ENSMFAG00000046586	70479
ENSMFAG00000046587	6000
ENSMFAG00000046589	42832
ENSMFAG00000046590	16779
ENSMFAG00000046591	54080
ENSMFAG00000046592	68385
ENSMFAG00000046593	90277
ENSMFAG00000046594	10295
ENSMFAG00000046596	98688
ENSMFAG00000046597	28860
ENSMFAG00000046598	84872
ENSMFAG00000046600	34542
ENSMFAG00000046601	76426
ENSMFAG00000046602	888
ENSMFAG00000046603	17295
ENSMFAG00000046606	77238
ENSMFAG00000046607	19518
ENSMFAG00000046608	47686
ENSMFAG00000046609	91202
ENSMFAG00000046610	22137
ENSMFAG00000046611	34368
ENSMFAG00000046612	90659
ENSMFAG00000046613	39480
ENSMFAG00000046614	58100
ENSMFAG00000046615	18222
ENSMFAG00000046616	36793
ENSMFAG00000046617	74868
ENSMFAG00000046618	10998
ENSMFAG00000046620	89285
ENSMFAG00000046622	3904
ENSMFAG00000046623	49643
ENSMFAG00000046624	72498
ENSMFAG00000046625	27592
ENSMFAG00000046626	15878
ENSMFAG00000046627	42959
ENSMFAG00000046628	5394
ENSMFAG00000046629	34162
ENSMFAG00000046631	8385
ENSMFAG00000046632	12925
ENSMFAG00000046633	25099
ENSMFAG00000046634	13495
ENSMFAG00000046636	13361
ENSMFAG00000046637	40050
ENSMFAG00000046639	93586
ENSMFAG00000046641	80012
ENSMFAG00000046642	42044
ENSMFAG00000046643	23309
ENSMFAG00000046644	23541
ENSMFAG00000046645	58405
ENSMFAG00000046647	86528
ENSMFAG00000046648	10108
ENSMFAG00000046649	42663
ENSMFAG00000046650	67302
ENSMFAG00000046651	96512
ENSMFAG00000046652	72804
ENSMFAG00000046653	70118
ENSMFAG00000046654	66046
ENSMFAG00000046655	48080
ENSMFAG00000046656	80246
ENSMFAG00000046657	33297
ENSMFAG00000046658	90622
ENSMFAG00000046659	44974
ENSMFAG00000046660	76188
ENSMFAG00000046662	83581
ENSMFAG00000046663	8216
ENSMFAG00000046664	21470
ENSMFAG00000046665	39022
ENSMFAG00000046666	96588
ENSMFAG00000046667	97288
ENSMFAG00000046668	46535
ENSMFAG00000046669	65131
ENSMFAG00000046670	33610
ENSMFAG00000046672	93593
ENSMFAG00000046674	81247
ENSMFAG00000046675	46569
ENSMFAG00000046676	53681
ENSMFAG00000046677	49397
ENSMFAG00000046678	44372
ENSMFAG00000046679	63352
ENSMFAG00000046680	66593
ENSMFAG00000046681	91636
ENSMFAG00000046682	24020
ENSMFAG00000046683	22174
ENSMFAG00000046684	56660
ENSMFAG00000046685	93005
ENSMFAG00000046687	16974
ENSMFAG00000046689	19536
ENSMFAG00000046690	18430
ENSMFAG00000046691	45105
ENSMFAG00000046693	35093
ENSMFAG00000046694	41656
ENSMFAG00000046695	48756
ENSMFAG00000046696	69626
ENSMFAG00000046699	76295
ENSMFAG00000046701	57830
ENSMFAG00000046702	56658
ENSMFAG00000046703	56931
ENSMFAG00000046704	31249
ENSMFAG00000046706	99491
ENSMFAG00000046707	74969
ENSMFAG00000046708	9826
ENSMFAG00000046710	45032
ENSMFAG00000046712	10508
ENSMFAG00000046713	78351
ENSMFAG00000046714	78495
ENSMFAG00000046716	66776
ENSMFAG00000046717	76658
ENSMFAG00000046719	21654
ENSMFAG00000046720	23429
ENSMFAG00000046721	13393
ENSMFAG00000046722	7354
ENSMFAG00000046723	21113
ENSMFAG00000046725	43293
ENSMFAG00000046726	20051
ENSMFAG00000046729	88658
ENSMFAG00000046730	36264
ENSMFAG00000046731	23178
ENSMFAG00000046735	80759
ENSMFAG00000046736	24583
ENSMFAG00000046738	61812
ENSMFAG00000046739	43064
ENSMFAG00000046741	73359
ENSMFAG00000046742	93927
ENSMFAG00000046743	16812
ENSMFAG00000046744	17706
ENSMFAG00000046745	37374
ENSMFAG00000046746	45640
ENSMFAG00000046748	99003
ENSMFAG00000046749	90048
ENSMFAG00000046750	98833
ENSMFAG00000046751	43867
ENSMFAG00000046753	65791
ENSMFAG00000046754	48277
ENSMFAG00000046755	42904
ENSMFAG00000046756	236
ENSMFAG00000046757	36825
ENSMFAG00000046758	89715
ENSMFAG00000046760	83657
ENSMFAG00000046761	25642
ENSMFAG00000046762	74895
ENSMFAG00000046763	24026
ENSMFAG00000046766	47857
ENSMFAG00000046767	94563
ENSMFAG00000046768	25946
ENSMFAG00000046770	46356
ENSMFAG00000046771	36975
ENSMFAG00000046773	83809
ENSMFAG00000046774	16254
ENSMFAG00000046775	17716
ENSMFAG00000046776	57082
ENSMFAG00000046777	49113
ENSMFAG00000046778	92069
ENSMFAG00000046779	26835
ENSMFAG00000046780	74062
ENSMFAG00000046782	45961
ENSMFAG00000046783	73760
ENSMFAG00000046784	4451
ENSMFAG00000046785	56219
ENSMFAG00000046786	63977
ENSMFAG00000046787	89587
ENSMFAG00000046788	80799
ENSMFAG00000046790	90786
ENSMFAG00000046791	93975
ENSMFAG00000046792	90408
ENSMFAG00000046793	11512
ENSMFAG00000046795	95874
ENSMFAG00000046796	58452
ENSMFAG00000046797	95358
ENSMFAG00000046800	90806
ENSMFAG00000046802	52552
ENSMFAG00000046803	78747
ENSMFAG00000046805	9121
ENSMFAG00000046806	68539
ENSMFAG00000046807	75727
ENSMFAG00000046808	23182
ENSMFAG00000046809	40676
ENSMFAG00000046811	24409
ENSMFAG00000046813	78153
ENSMFAG00000046814	22569
ENSMFAG00000046815	16382
ENSMFAG00000046816	42531
ENSMFAG00000046817	47493
ENSMFAG00000046818	65173
ENSMFAG00000046819	74149
ENSMFAG00000046820	87584
ENSMFAG00000046822	92193
ENSMFAG00000046824	73826
ENSMFAG00000046825	99335
ENSMFAG00000046826	25210
ENSMFAG00000046827	58617
ENSMFAG00000046829	3466
ENSMFAG00000046830	7608
ENSMFAG00000046831	24741
ENSMFAG00000046834	74991
ENSMFAG00000046835	57555
ENSMFAG00000046837	36343
ENSMFAG00000046839	47990
ENSMFAG00000046840	94965
ENSMFAG00000046841	50458
ENSMFAG00000046842	76718
ENSMFAG00000046843	53320
ENSMFAG00000046845	24343
ENSMFAG00000046846	75206
ENSMFAG00000046847	42290
ENSMFAG00000046848	66629
ENSMFAG00000046849	93164
ENSMFAG00000046850	1531
ENSMFAG00000046851	27477
ENSMFAG00000046852	52823
ENSMFAG00000046853	26165
ENSMFAG00000046854	89839
ENSMFAG00000046855	68428
ENSMFAG00000046856	11394
ENSMFAG00000046858	10475
ENSMFAG00000046859	60119
ENSMFAG00000046861	69495
ENSMFAG00000046862	25053
ENSMFAG00000046864	31278
ENSMFAG00000046865	59225
ENSMFAG00000046866	78161
ENSMFAG00000046867	81566
ENSMFAG00000046868	33704
ENSMFAG00000046869	47686
ENSMFAG00000046871	7781
ENSMFAG00000046873	80616
ENSMFAG00000046875	75691
ENSMFAG00000046877	14812
ENSMFAG00000046880	64434
ENSMFAG00000046881	59812
ENSMFAG00000046882	75664
ENSMFAG00000046883	67723
ENSMFAG00000046884	48112
ENSMFAG00000046885	70094
ENSMFAG00000046887	34367
ENSMFAG00000046889	14584
ENSMFAG00000046890	37838
ENSMFAG00000046891	79100
ENSMFAG00000046892	56765
ENSMFAG00000046893	27488
ENSMFAG00000046894	88872
ENSMFAG00000046895	63602
ENSMFAG00000046896	44775
ENSMFAG00000046897	81060
ENSMFAG00000046898	92945
ENSMFAG00000046899	87420
ENSMFAG00000046900	60857
ENSMFAG00000046901	39312
ENSMFAG00000046902	26453
ENSMFAG00000046903	26399
ENSMFAG00000046904	3022
ENSMFAG00000046905	63167
ENSMFAG00000046906	5855
ENSMFAG00000046908	22883
ENSMFAG00000046909	77159
ENSMFAG00000046910	39087
ENSMFAG00000046912	30113
ENSMFAG00000046914	46175
ENSMFAG00000046915	17910
ENSMFAG00000046916	56601
ENSMFAG00000046917	7144
ENSMFAG00000046918	19500
ENSMFAG00000046920	41860
ENSMFAG00000046921	88285
ENSMFAG00000046922	19044
ENSMFAG00000046923	36022
ENSMFAG00000046924	14060
ENSMFAG00000046925	11750
ENSMFAG00000046926	24152
ENSMFAG00000046928	75105
ENSMFAG00000046929	4746
ENSMFAG00000046930	55503
ENSMFAG00000046933	19320
ENSMFAG00000046934	5008
ENSMFAG00000046935	2975
ENSMFAG00000046936	6751
ENSMFAG00000046938	12922
ENSMFAG00000046939	39845
ENSMFAG00000046940	99002
ENSMFAG00000046942	85775
ENSMFAG00000046943	28397
ENSMFAG00000046945	87068
ENSMFAG00000046946	49704
ENSMFAG00000046947	55345
ENSMFAG00000046948	48358
ENSMFAG00000046949	1479
ENSMFAG00000046950	41713
ENSMFAG00000046951	17435
ENSMFAG00000046952	48385
ENSMFAG00000046955	53374
ENSMFAG00000046956	64224
ENSMFAG00000046957	86759
ENSMFAG00000046958	86285
ENSMFAG00000046959	14615
ENSMFAG00000046960	40141
ENSMFAG00000046962	80334
ENSMFAG00000046963	73711
ENSMFAG00000046964	72135
ENSMFAG00000046965	51380
ENSMFAG00000046968	99360
ENSMFAG00000046969	41036
ENSMFAG00000046970	67956
ENSMFAG00000046971	69728
ENSMFAG00000046972	94441
ENSMFAG00000046973	66070
ENSMFAG00000046974	97520
ENSMFAG00000046975	40056
ENSMFAG00000046976	52972
ENSMFAG00000046977	82802
ENSMFAG00000046978	60250
ENSMFAG00000046979	55577
ENSMFAG00000046980	89504
ENSMFAG00000046981	23437
ENSMFAG00000046982	18030
ENSMFAG00000046983	98386
ENSMFAG00000046986	7687
ENSMFAG00000046987	95834
ENSMFAG00000046988	69055
ENSMFAG00000046989	14348
ENSMFAG00000046990	55916
ENSMFAG00000046992	47743
ENSMFAG00000046994	97647
ENSMFAG00000046996	89320
ENSMFAG00000046997	29641
ENSMFAG00000046998	98806
ENSMFAG00000046999	30405
ENSMFAG00000047000	42839
ENSMFAG00000047001	36146
ENSMFAG00000047002	93070
ENSMFAG00000047003	84753
ENSMFAG00000047004	22201
ENSMFAG00000047005	11209
ENSMFAG00000047007	28259
ENSMFAG00000047008	44587
ENSMFAG00000047010	13265
ENSMFAG00000047011	37724
ENSMFAG00000047012	77075
ENSMFAG00000047013	22129
ENSMFAG00000047015	49500
ENSMFAG00000047016	27572
ENSMFAG00000047017	82789
ENSMFAG00000047018	92100
ENSMFAG00000047021	52299
ENSMFAG00000047022	52892
ENSMFAG00000047023	33603
ENSMFAG00000047024	60352
ENSMFAG00000047026	44097
ENSMFAG00000047028	78019
ENSMFAG00000047029	83426
ENSMFAG00000047030	45536
ENSMFAG00000047031	66400
ENSMFAG00000047032	16218
ENSMFAG00000047033	41701
ENSMFAG00000047034	97330
ENSMFAG00000047035	66527
ENSMFAG00000047036	5404
ENSMFAG00000047037	49304
ENSMFAG00000047038	33250
ENSMFAG00000047039	9127
ENSMFAG00000047041	45685
ENSMFAG00000047043	41505
ENSMFAG00000047044	88341
ENSMFAG00000047045	17991
ENSMFAG00000047046	86409
ENSMFAG00000047047	70822
ENSMFAG00000047048	26843
ENSMFAG00000047049	261
ENSMFAG00000047050	25208
ENSMFAG00000047052	42561
ENSMFAG00000047053	11964
ENSMFAG00000047054	32717
ENSMFAG00000047056	71034
ENSMFAG00000047057	89719
ENSMFAG00000047059	63582
ENSMFAG00000047060	31342
ENSMFAG00000047061	61612
ENSMFAG00000047062	17521
ENSMFAG00000047063	11041
ENSMFAG00000047064	59742
ENSMFAG00000047066	60913
ENSMFAG00000047068	67457
ENSMFAG00000047069	46388
ENSMFAG00000047070	33152
ENSMFAG00000047072	3926
ENSMFAG00000047073	57215
ENSMFAG00000047074	8285
ENSMFAG00000047075	43653
ENSMFAG00000047076	58275
ENSMFAG00000047077	86641
ENSMFAG00000047078	1446
ENSMFAG00000047079	64770
ENSMFAG00000047080	42198
ENSMFAG00000047081	7485
ENSMFAG00000047083	21078
ENSMFAG00000047084	14234
ENSMFAG00000047086	73207
ENSMFAG00000047087	17542
ENSMFAG00000047088	10628
ENSMFAG00000047089	64364
ENSMFAG00000047090	49044
ENSMFAG00000047092	20460
ENSMFAG00000047094	99972
ENSMFAG00000047095	55077
ENSMFAG00000047096	56469
ENSMFAG00000047097	93874
ENSMFAG00000047098	17288
ENSMFAG00000047100	93658
ENSMFAG00000047103	21194
ENSMFAG00000047105	9257
ENSMFAG00000047106	33540
ENSMFAG00000047107	11133
ENSMFAG00000047108	80919
ENSMFAG00000047109	43297
ENSMFAG00000047111	2295
ENSMFAG00000047112	95103
ENSMFAG00000047113	70098
ENSMFAG00000047114	43068
ENSMFAG00000047115	11028
ENSMFAG00000047116	21923
ENSMFAG00000047118	87288
ENSMFAG00000047121	37289
ENSMFAG00000047122	48992
ENSMFAG00000047123	58416
ENSMFAG00000047124	48616
ENSMFAG00000047125	33448
ENSMFAG00000047126	99900
ENSMFAG00000047127	51862
ENSMFAG00000047128	60685
ENSMFAG00000047130	58709
ENSMFAG00000047131	3833
ENSMFAG00000047133	82477
ENSMFAG00000047134	95764
ENSMFAG00000047136	15052
ENSMFAG00000047138	73947
ENSMFAG00000047139	95033
ENSMFAG00000047140	38227
ENSMFAG00000047141	21634
ENSMFAG00000047142	59447
ENSMFAG00000047143	59096
ENSMFAG00000047144	1778
ENSMFAG00000047147	20411
ENSMFAG00000047148	24740
ENSMFAG00000047149	67983
ENSMFAG00000047151	35649
ENSMFAG00000047152	95750
ENSMFAG00000047153	31652
ENSMFAG00000047154	27314
ENSMFAG00000047155	23743
ENSMFAG00000047156	87234
ENSMFAG00000047157	56178
ENSMFAG00000047158	14170
ENSMFAG00000047159	40099
ENSMFAG00000047160	68979
ENTHD1	91231
ENTPD1	50600
ENTPD2	41202
ENTPD3	88743
ENTPD4	54420
ENTPD5	82982
ENTPD6	47244
ENTPD7	48258
ENTPD8	72788
ENTR1	38747
EOGT	77708
EOMES	30536
EP300	11592
EP400	23972
EPAS1	49388
EPB41	91286
EPB41L1	4754
EPB41L2	50138
EPB41L3	48284
EPB41L4A	19642
EPB41L4B	58521
EPB41L5	32677
EPB42	55510
EPC1	55429
EPC2	58958
EPCAM	61960
EPDR1	4564
EPG5	561
EPGN	63742
EPHA1	66992
EPHA2	51263
EPHA3	67426
EPHA4	76746
EPHA5	18523
EPHA6	25303
EPHA7	71881
EPHA8	72397
EPHB1	24950
EPHB3	76615
EPHB4	48008
EPHB6	3774
EPHX1	30716
EPHX2	77262
EPHX3	56660
EPHX4	2882
EPM2A	62405
EPM2AIP1	50202
EPN1	61320
EPN2	96781
EPN3	1824
EPO	23497
EPOP	26155
EPOR	33786
EPRS	12109
EPS15	52068
EPS15L1	44397
EPS8	21953
EPS8L1	59406
EPS8L2	18188
EPSTI1	45312
EPX	77440
EPYC	91898
EQTN	7525
ERAL1	16129
ERAP1	57467
ERAP2	81767
ERAS	89343
ERBB2	55826
ERBB3	72983
ERBB4	94802
ERBIN	82378
ERC1	68779
ERC2	15690
ERCC1	20607
ERCC2	68353
ERCC3	25782
ERCC4	95865
ERCC6	78621
ERCC6L	91420
ERCC8	59649
EREG	42593
ERF	17909
ERFE	57557
ERG	81081
ERG28	1106
ERGIC1	16012
ERGIC2	94032
ERGIC3	3995
ERH	90213
ERI1	67069
ERI2	16965
ERI3	25423
ERICH1	36503
ERICH2	27853
ERICH3	3017
ERICH4	77451
ERICH5	97200
ERICH6	22529
ERICH6B	4580
ERLEC1	75912
ERLIN1	70074
ERLIN2	98260
ERMAP	45053
ERMARD	51317
ERMN	66951
ERMP1	8522
ERN1	29749
ERN2	41036
ERO1A	24196
ERO1B	39152
ERP27	22819
ERP29	97544
ERP44	82064
ERRFI1	32998
ERVFRD-1	34104
ESAM	39251
ESCO1	89668
ESCO2	14340
ESF1	25286
ESM1	36872
ESPL1	86744
ESPN	57740
ESPNL	33959
ESR1	13983
ESR2	2701
ESRP1	6926
ESRP2	1524
ESRRA	69032
ESRRB	49159
ESRRG	98636
ESS2	5505
ESYT1	64609
ESYT2	7784
ESYT3	48216
ETAA1	53471
ETF1	81456
ETFA	98788
ETFB	42141
ETFBKMT	69561
ETFDH	33987
ETFRF1	9348
ETHE1	56147
ETNK1	27936
ETNK2	32338
ETNPPL	35645
ETS1	37638
ETS2	63121
ETV1	28103
ETV2	23949
ETV3	68689
ETV3L	46581
ETV4	61940
ETV5	88314
ETV6	62411
ETV7	261
EVA1A	67793
EVA1B	78310
EVA1C	68159
EVC	44528
EVC2	47824
EVI5	15310
EVI5L	6701
EVL	27825
EVPL	34693
EWSR1	23039
EXD1	78734
EXD2	22968
EXD3	68906
EXO1	99663
EXO5	51347
EXOC1	74588
EXOC1L	33656
EXOC2	87754
EXOC3	81671
EXOC3L1	52997
EXOC3L2	57605
EXOC3L4	25337
EXOC4	6507
EXOC5	22947
EXOC6	34819
EXOC6B	44142
EXOC7	93065
EXOC8	55959
EXOG	63996
EXOSC1	87528
EXOSC10	52986
EXOSC3	69255
EXOSC4	29325
EXOSC5	63581
EXOSC6	15448
EXOSC7	94713
EXOSC8	38262
EXOSC9	69912
EXPH5	77814
EXT1	11452
EXT2	14518
EXTL1	95296
EXTL2	47513
EXTL3	13706
EYA1	33052
EYA2	21037
EYA3	32902
EYA4	57472
EYS	19015
EZH1	15649
EZH2	96350
EZR	26974
F10	54008
F11R	98319
F12	10986
F13A1	51846
F2	83275
F2R	4357
F2RL1	60137
F2RL2	30416
F2RL3	23656
F3	34771
F5	91338
F7	45791
F8	23611
FA2H	82214
FAAH	22005
FAAH2	16843
FAAP100	18687
FABP1	99566
FABP3	59232
FABP5	13859
FABP6	17087
FABP7	16466
FADD	20525
FADS1	55420
FADS2	88520
FADS3	24202
FAF1	61908
FAF2	43763
FAH	16345
FAHD1	80724
FAHD2A	48337
FAHD2B	28495
FAIM	49839
FAIM2	84063
FAM102A	78034
FAM102B	86841
FAM104A	29971
FAM104B	84522
FAM107A	29733
FAM107B	57168
FAM110A	79066
FAM110B	23749
FAM110C	14494
FAM110D	24677
FAM111A	5441
FAM111B	12932
FAM114A1	91430
FAM114A2	31560
FAM117B	52905
FAM118A	36722
FAM118B	58125
FAM120A	53794
FAM120AOS	74172
FAM120B	77781
FAM120C	40914
FAM122A	30853
FAM122B	99333
FAM122C	41605
FAM124A	67331
FAM124B	27423
FAM126A	58002
FAM126B	74840
FAM129A	52691
FAM129B	47478
FAM129C	35128
FAM131A	16349
FAM131B	81802
FAM133A	59612
FAM135A	90647
FAM135B	24552
FAM136A	15829
FAM13A	57075
FAM13B	1872
FAM13C	51946
FAM149A	87867
FAM149B1	82782
FAM151A	28361
FAM151B	41866
FAM155A	8859
FAM155B	47926
FAM160A1	80519
FAM160A2	45065
FAM160B1	51687
FAM160B2	70698
FAM161A	2484
FAM161B	35167
FAM162A	10583
FAM162B	3645
FAM163A	27054
FAM163B	92275
FAM166A	60960
FAM166B	42940
FAM167A	41624
FAM167B	30921
FAM168A	72801
FAM168B	20256
FAM169A	88102
FAM170A	49309
FAM170B	4546
FAM171A1	3116
FAM171A2	46860
FAM171B	98495
FAM172A	65191
FAM173A	40656
FAM174A	15603
FAM174B	74753
FAM177B	35550
FAM178B	44829
FAM180A	79258
FAM180B	89251
FAM181A	36150
FAM181B	45743
FAM183A	63161
FAM184A	53393
FAM184B	8381
FAM185A	75981
FAM186A	261
FAM186B	18764
FAM187A	37635
FAM187B	88618
FAM189A1	95166
FAM189A2	88670
FAM193A	12714
FAM193B	53672
FAM199X	61038
FAM200A	49507
FAM200B	98719
FAM204A	83256
FAM205A	56157
FAM205C	77251
FAM207A	69945
FAM20A	81515
FAM20B	36574
FAM20C	34856
FAM210B	88603
FAM214A	24378
FAM214B	69016
FAM216A	42204
FAM216B	41121
FAM217A	26312
FAM217B	32893
FAM218A	91233
FAM219A	25555
FAM219B	77038
FAM220A	22611
FAM221A	17960
FAM221B	9559
FAM222A	87810
FAM222B	37959
FAM227A	23183
FAM227B	40788
FAM228A	36099
FAM229A	26940
FAM229B	49090
FAM234A	44616
FAM234B	29163
FAM237A	41780
FAM240C	22646
FAM241A	42233
FAM241B	83015
FAM24A	56664
FAM24B	9432
FAM32A	95492
FAM3A	94829
FAM3B	74554
FAM3C	56346
FAM3D	84185
FAM43A	98893
FAM47A	78960
FAM47C	38074
FAM49A	22113
FAM49B	61564
FAM50A	19023
FAM50B	42789
FAM53A	38994
FAM53B	10627
FAM53C	86409
FAM57A	10379
FAM57B	83470
FAM71C	61257
FAM71D	6103
FAM71F1	7469
FAM76A	32078
FAM76B	72477
FAM78A	25594
FAM78B	47605
FAM81A	83007
FAM81B	29434
FAM83A	62950
FAM83B	80631
FAM83C	44741
FAM83D	61857
FAM83E	12447
FAM83F	94527
FAM83G	16013
FAM83H	46773
FAM89A	75589
FAM89B	38904
FAM8A1	61388
FAM91A1	55104
FAM92A	13267
FAM92B	57031
FAM98A	43347
FAM98B	67140
FAM98C	58925
FAM9A	43026
FAM9B	4517
FAM9C	93761
FAN1	37111
FANCA	41157
FANCB	65002
FANCC	33514
FANCD2	89956
FANCE	71600
FANCG	75249
FANCI	9708
FANCL	90638
FANCM	42485
FANK1	36003
FAP	70982
FAR1	53625
FAR2	23110
FARP1	60502
FARP2	87961
FARS2	51475
FARSA	5179
FARSB	87250
FAS	83452
FASLG	77642
FASN	40744
FASTK	6834
FASTKD1	79327
FASTKD2	96178
FASTKD3	55052
FAT1	282
FAT2	91813
FAT3	8647
FAT4	16525
FATE1	15783
FAU	39307
FAXC	82467
FAXDC2	97406
FBF1	23121
FBL	15487
FBLIM1	59052
FBLL1	39758
FBLN1	97718
FBLN2	63706
FBLN5	52640
FBLN7	70921
FBN2	36053
FBN3	14267
FBP1	26576
FBP2	99755
FBRS	39036
FBXL12	94100
FBXL13	83320
FBXL14	71041
FBXL15	55668
FBXL16	81042
FBXL17	70958
FBXL18	28861
FBXL19	82025
FBXL2	88105
FBXL20	61378
FBXL22	44290
FBXL3	10461
FBXL4	41028
FBXL5	990
FBXL6	63585
FBXL7	18916
FBXO10	28735
FBXO11	6648
FBXO15	67578
FBXO16	93966
FBXO2	194
FBXO21	88502
FBXO22	52290
FBXO24	30371
FBXO25	43506
FBXO27	64995
FBXO28	67328
FBXO3	64984
FBXO30	46949
FBXO31	92367
FBXO32	72214
FBXO33	39088
FBXO34	47539
FBXO36	50516
FBXO38	24828
FBXO39	8958
FBXO4	88489
FBXO40	72545
FBXO41	98291
FBXO42	90201
FBXO43	98853
FBXO45	47110
FBXO46	943
FBXO47	46991
FBXO48	75109
FBXO5	34110
FBXO6	58813
FBXO7	5955
FBXO8	57391
FBXO9	40452
FBXW11	62449
FBXW12	4488
FBXW2	30449
FBXW4	9655
FBXW5	56137
FBXW7	93867
FBXW8	77105
FBXW9	18174
FCAMR	16486
FCAR	3096
FCER1G	35233
FCER2	65412
FCGR1A	81164
FCGR2B	95891
FCGRT	19034
FCHO1	28395
FCHO2	85381
FCHSD1	21050
FCHSD2	23250
FCMR	38773
FCN3	30978
FCRL1	36428
FCRL3	25208
FCRL4	24875
FCRL5	25522
FCRL6	81802
FCRLA	12239
FCRLB	35946
FCSK	25025
FDFT1	93313
FDX1	32675
FDXACB1	84880
FDXR	26643
FECH	60682
FEM1A	94601
FEM1B	69851
FEM1C	38131
FEN1	60259
FER	9353
FER1L5	73735
FER1L6	50030
FERD3L	34676
FERMT1	54019
FERMT2	86111
FERMT3	68408
FES	2302
FETUB	87664
FEV	95882
FEZ1	33234
FEZ2	61011
FEZF1	85624
FEZF2	27094
FFAR1	66903
FFAR2	31293
FFAR4	44291
FGB	64097
FGD1	91845
FGD2	27196
FGD3	99141
FGD4	11843
FGD5	48973
FGD6	15350
FGF1	89734
FGF10	3046
FGF11	42995
FGF12	65881
FGF13	70234
FGF14	52688
FGF16	2550
FGF17	80062
FGF18	21384
FGF2	50587
FGF20	59774
FGF22	6560
FGF23	71650
FGF5	87966
FGF6	71912
FGF7	2938
FGF8	60411
FGF9	94038
FGFR1	57409
FGFR1OP	59742
FGFR1OP2	20870
FGFR2	4812
FGFR3	52411
FGFR4	38652
FGFRL1	22103
FGGY	3437
FGL1	62415
FGL2	53085
FGR	79415
FH	2932
FHAD1	25930
FHDC1	95867
FHIT	10327
FHL1	43900
FHL2	5783
FHL3	6168
FHL5	81413
FHOD1	27248
FHOD3	75923
FIBCD1	9145
FIBP	55014
FICD	96390
FIG4	66921
FIGN	50969
FIGNL2	26897
FILIP1	66670
FILIP1L	2835
FIP1L1	34507
FIS1	5143
FITM1	55125
FITM2	4283
FIZ1	73867
FJX1	19735
FKBP10	51261
FKBP11	94786
FKBP14	74520
FKBP15	71398
FKBP1A	18603
FKBP1B	30499
FKBP3	24068
FKBP4	97977
FKBP5	49057
FKBP6	46185
FKBP7	18670
FKBP8	16316
FKBP9	45858
FKBPL	3245
FKRP	55474
FKTN	94873
FLACC1	20771
FLAD1	76317
FLCN	83025
FLI1	75366
FLII	63453
FLNA	85808
FLNB	67081
FLNC	9079
FLOT1	96046
FLOT2	3062
FLRT1	47542
FLRT2	39744
FLRT3	12397
FLT1	8674
FLT3	72789
FLT3LG	14162
FLT4	84565
FLVCR1	2732
FLVCR2	24271
FLYWCH1	28309
FLYWCH2	20492
FMC1-LUC7L2	53639
FMN1	75616
FMN2	22682
FMNL1	37373
FMNL2	47229
FMNL3	15626
FMO1	12589
FMO2	25146
FMO3	36203
FMO4	92516
FMO5	15207
FMOD	61935
FMR1	39640
FN1	98034
FN3K	92353
FN3KRP	87891
FNBP1	81453
FNBP1L	421
FNBP4	66125
FNDC1	85698
FNDC11	40731
FNDC3A	60007
FNDC3B	37420
FNDC4	95765
FNDC5	82550
FNDC7	5367
FNIP1	99174
FNIP2	66984
FOCAD	37014
FOLH1	2523
FOLR1	25466
FOLR2	59260
FOPNL	51168
FOS	26894
FOSB	14726
FOSL1	76992
FOSL2	78039
FOXA3	38957
FOXB1	31985
FOXC1	3264
FOXC2	72050
FOXD2	32989
FOXD3	96427
FOXD4L1	24978
FOXE1	32013
