gene_symbol	logCPM
GNA11	2.260128
GNA12	9.473428
GNA13	0.447091
GNA14	0.533552
GNA15	11.065919
GNAI1	1.61345
GNAI2	1.549624
GNAI3	2.698485
GNAL	3.183287
GNAO1	2.958653
GNAQ	6.575878
GNAS	9.754097
GNAT1	5.605235
GNAT2	3.649038
GNAT3	11.192543
GNAZ	0.803543
GNB1	2.492271
GNB1L	11.669182
GNB2	10.297679
GNB3	1.776869
GNB4	11.410773
GNB5	2.309926
GNE	2.156632
GNG10	0.339496
GNG11	2.136322
GNG12	0.439782
GNG13	10.341042
GNG2	10.30935
GNG3	0.776829
GNG4	8.960051
GNG7	11.670631
GNGT2	2.226184
GNL1	2.835371
GNL2	10.490524
GNL3	11.261531
GNL3L	9.436275
GNLY	12.035362
GNMT	11.182701
GNPAT	6.81848
GNPDA1	12.174219
GNPDA2	8.229712
GNPNAT1	1.825969
GNPTAB	6.783758
GNPTG	1.629162
GNRH1	9.098345
GNRH2	7.89018
GNS	8.930891
GOLGA1	11.355941
GOLGA2	8.129694
GOLGA3	11.039617
GOLGA4	4.678459
GOLGA5	8.899222
GOLGA7	9.523718
GOLGA7B	4.960309
GOLGB1	2.170246
GOLM1	7.763895
GOLPH3	8.712856
GOLPH3L	1.447965
GOLT1A	5.221663
GOLT1B	3.7145
GON4L	9.077738
GON7	1.60165
GORAB	5.979313
GORASP1	8.360418
GORASP2	8.671346
GOSR1	6.9417
GOT1	10.15208
GOT1L1	8.456423
GOT2	0.514784
GP1BA	9.55393
GP1BB	4.778064
GP6	6.121602
GP9	2.141004
GPA33	10.72837
GPAA1	3.186065
GPALPP1	7.639058
GPAM	8.060553
GPANK1	9.763718
GPAT2	3.8468
GPAT4	9.615822
GPATCH1	9.930887
GPATCH11	11.135643
GPATCH2	11.526518
GPATCH2L	7.761296
GPATCH3	10.778553
GPATCH4	8.400843
GPATCH8	2.825013
GPBAR1	9.576358
GPBP1	9.767928
GPBP1L1	6.335078
GPC1	0.915523
GPC2	7.165324
GPC3	3.672102
GPC4	4.640776
GPC5	9.687073
GPC6	2.129867
GPCPD1	1.978821
GPD1	4.372661
GPD1L	10.871188
GPD2	10.158986
GPER1	6.380457
GPHA2	1.669208
GPHB5	2.123724
GPHN	5.857491
GPIHBP1	11.126751
GPKOW	11.158749
GPLD1	1.929595
GPM6A	6.597033
GPM6B	5.344203
GPN1	5.939626
GPN2	8.362995
GPN3	5.071774
GPNMB	5.208238
GPR1	4.539007
GPR101	12.00407
GPR107	4.865634
GPR12	9.045176
GPR135	9.811352
GPR137	1.800077
GPR137B	3.683154
GPR137C	2.34334
GPR139	10.505915
GPR142	6.726285
GPR143	7.155673
GPR146	0.56148
GPR149	4.025901
GPR15	6.744564
GPR150	2.648861
GPR151	10.938185
GPR152	10.453
GPR153	4.591496
GPR155	11.926781
GPR156	6.993185
GPR157	11.475968
GPR158	12.040549
GPR160	9.338962
GPR161	2.50547
GPR162	11.840506
GPR17	2.948895
GPR171	12.167656
GPR173	0.500491
GPR174	8.537145
GPR176	5.068925
GPR179	7.984019
GPR18	0.561386
GPR180	4.500047
GPR183	2.783258
GPR19	9.216659
GPR20	10.778435
GPR22	0.714439
GPR25	11.503044
GPR26	4.853772
GPR27	10.436865
GPR3	6.712231
GPR32	4.97106
GPR35	11.830364
GPR37	5.097279
GPR37L1	9.149181
GPR4	7.747731
GPR45	1.867814
GPR50	3.29789
GPR55	8.12835
GPR61	1.883368
GPR63	11.403817
GPR65	1.162288
GPR68	3.685886
GPR78	4.769993
GPR82	12.0213
GPR83	7.221276
GPR84	10.485168
GPR87	9.75751
GPR88	10.177235
GPRASP1	6.226217
GPRASP2	8.697031
GPRC5A	3.486933
GPRC5B	2.810596
GPRC5C	6.790531
GPRC5D	7.602998
GPRIN2	7.858233
GPS1	6.679113
GPS2	8.487977
GPSM1	10.997813
GPSM2	7.202677
GPSM3	8.836846
GPT	0.454406
GPT2	9.694117
GPX1	9.076907
GPX2	5.613848
GPX3	4.801377
GPX4	5.798547
GPX7	10.483485
GPX8	9.69689
GRAMD1A	7.570604
GRAMD1B	4.298299
GRAMD1C	5.766418
GRAMD2A	1.773907
GRAMD2B	10.738237
GRAP	11.263234
GRAP2	11.447205
GRASP	6.179363
GRB10	11.299726
GRB14	8.415265
GRB2	9.71964
GRB7	5.703444
GREB1	3.722036
GREB1L	9.719437
GREM2	6.206092
GRHL1	5.446916
GRHL2	8.939663
GRHL3	11.814083
GRHPR	1.274512
GRIA1	8.711337
GRIA2	1.925575
GRIA3	4.966422
GRIA4	8.826099
GRID1	8.246267
GRID2	7.620715
GRID2IP	10.593816
GRIK1	11.815097
GRIK2	7.835317
GRIK3	9.984229
GRIK4	7.487632
GRIK5	7.433423
GRIN1	1.190677
GRIN2A	10.219238
GRIN2B	1.267516
GRIN2C	2.347354
GRIN2D	5.858127
GRIN3A	4.341477
GRIN3B	6.108076
GRINA	12.058652
GRIP1	0.823685
GRIP2	8.107457
GRIPAP1	7.622169
GRK1	5.444405
GRK2	4.141585
GRK3	0.320902
GRK4	3.514073
GRK5	6.887454
GRK6	6.69457
GRK7	12.10787
GRM1	5.329962
GRM2	10.279547
GRM3	9.485656
GRM4	11.525333
GRM5	6.573692
GRM6	4.436938
GRM7	4.446975
GRM8	5.25847
GRN	5.215905
GRP	2.176497
GRPEL1	10.682473
GRPR	1.466848
GRSF1	10.969479
GRTP1	4.012166
GRWD1	11.992631
GRXCR1	0.597408
GRXCR2	11.70727
GSAP	11.878732
GSC	9.043755
GSC2	0.472109
GSDMA	12.119506
GSDMB	2.646669
GSDMC	9.724751
GSDMD	6.916822
GSDME	11.53323
GSE1	3.057868
GSG1	4.080978
GSG1L	3.167013
GSG1L2	10.922238
GSK3B	3.088861
GSKIP	8.972775
GSN	9.817195
GSPT1	2.748785
GSPT2	3.494492
GSR	3.027629
GSS	8.15683
GSTA4	7.494111
GSTA5	10.793912
GSTCD	11.214412
GSTK1	1.483921
GSTM1	10.254332
GSTM3	4.88852
GSTM4	11.583237
GSTM5	10.978038
GSTO1	1.577339
GSTO2	8.059211
GSTP1	9.728983
GSTT2	9.212608
GSTZ1	6.569738
GSX1	3.351609
GSX2	0.790236
GTDC1	0.527173
GTF2A1	12.105181
GTF2A1L	4.408147
GTF2A2	6.805305
GTF2B	0.544551
GTF2E1	5.153791
GTF2E2	7.986751
GTF2F1	2.170504
GTF2F2	1.504654
GTF2H1	8.275357
GTF2H4	6.662654
GTF2H5	7.284517
GTF2I	1.358052
GTF2IRD1	7.737646
GTF3A	1.330937
GTF3C1	6.875018
GTF3C2	6.363455
GTF3C3	4.106768
GTF3C4	3.560859
GTF3C5	8.433077
GTPBP1	5.278464
GTPBP10	1.968774
GTPBP2	3.78892
GTPBP3	1.194391
GTPBP4	2.669535
GTPBP6	0.739756
GTPBP8	6.617219
GTSE1	9.711471
GTSF1	11.661323
GUCA1B	9.613954
GUCA1C	0.312578
GUCA2A	10.338951
GUCD1	10.04374
GUCY1A1	5.015645
GUCY1A2	3.021123
GUCY1B1	7.248257
GUCY2C	4.053865
GUCY2D	0.827597
GUCY2F	8.248458
GUF1	1.076498
GUK1	7.646885
GULP1	7.378814
GVQW3	1.627092
GXYLT1	7.156105
GXYLT2	5.480206
GYG1	10.106424
GYG2	8.304801
GYPC	1.785909
GYS1	12.176907
GZF1	11.096709
GZMA	0.696016
GZMB	8.826947
GZMK	4.863901
H1F0	1.714169
H1FX	10.778582
H2AFJ	0.299603
H2AFV	7.587732
H2AFX	4.633318
H2AFY	7.903812
H2AFY2	11.334443
H2AFZ	10.233388
H2BFM	2.210966
H3F3B	3.381233
H6PD	11.794118
HAAO	2.933146
HABP2	11.637542
HABP4	1.409198
HACD1	1.540585
HACD2	8.816193
HACD3	10.347189
HACD4	0.364998
HACE1	5.734186
HACL1	7.591172
HADH	7.340337
HADHA	7.754039
HADHB	2.393951
HAGH	9.408295
HAGHL	12.178244
HAL	11.647473
HAMP	3.795829
HAO1	10.355373
HAO2	6.776423
HAP1	8.381584
HAPLN1	5.80345
HAPLN2	1.77432
HAPLN3	1.32751
HAPLN4	9.935522
HARBI1	12.096752
HARS	5.286658
HARS2	2.597175
HAS1	2.537964
HAS2	3.742048
HAS3	7.38096
HAT1	5.232055
HAUS1	11.640376
HAUS2	3.249649
HAUS3	8.086965
HAUS4	9.744255
HAUS5	2.139055
HAUS6	3.089349
HAUS7	4.771199
HAUS8	1.543972
HAVCR1	5.475821
HAVCR2	9.460269
HAX1	3.047935
HBB	2.068499
HBEGF	10.643721
HBM	1.430477
HBP1	9.007305
HBQ1	3.39975
HBS1L	3.782776
HBZ	3.853968
HCAR1	3.564573
HCCS	9.406634
HCFC1	11.477112
HCFC1R1	7.87953
HCFC2	1.767181
HCK	11.93623
HCLS1	9.907547
HCN1	7.310862
HCN2	6.689121
HCN3	5.416407
HCN4	9.087573
HCRT	9.834089
HCRTR1	4.935059
HCRTR2	8.75112
HCST	7.034849
HDAC1	7.514143
HDAC10	7.638821
HDAC11	4.612425
HDAC2	3.485532
HDAC3	2.995879
HDAC4	8.988154
HDAC5	1.78211
HDAC6	3.274995
HDAC7	11.993496
HDAC9	5.271868
HDC	7.215377
HDDC2	1.923656
HDDC3	6.807751
HDGF	10.313686
HDGFL2	10.760076
HDGFL3	9.681396
HDHD3	9.897707
HDHD5	8.648915
HDLBP	6.900296
HDX	3.183627
HEATR1	11.283532
HEATR3	7.403552
HEATR4	8.624805
HEATR5A	10.595182
HEATR5B	4.565544
HEATR9	1.880295
HEBP1	2.06783
HEBP2	5.521451
HECA	5.590913
HECTD1	3.315142
HECTD2	10.285894
HECTD3	4.91095
HECTD4	3.705574
HECW1	0.960564
HECW2	5.487169
HEG1	11.526788
HELB	9.023524
HELLS	11.019567
HELQ	11.090945
HELT	9.439048
HELZ	4.600136
HELZ2	9.385072
HEMGN	9.650648
HEMK1	7.891164
HENMT1	8.463492
HEPACAM	8.982036
HEPACAM2	11.566978
HEPH	8.977535
HEPHL1	1.443339
HERC1	2.341419
HERC2	4.869141
HERC4	7.911333
HERC5	12.094086
HERC6	1.08671
HERPUD1	9.629783
HERPUD2	10.582652
HES1	11.19826
HES2	2.700148
HES4	0.918743
HES5	4.942972
HES6	3.472628
HES7	3.4456
HESX1	0.772889
HEXA	5.456855
HEXB	12.094262
HEXD	2.651396
HEXIM1	10.294386
HEXIM2	1.236205
HEY1	0.795634
HEY2	5.868975
HEYL	1.318745
HFE	7.282032
HFM1	0.549343
HGD	11.767532
HGF	4.813758
HGFAC	8.289064
HGH1	4.530504
HGS	7.610722
HHAT	3.665131
HHATL	8.879786
HHEX	8.17936
HHIP	5.265304
HHIPL1	4.690019
HHIPL2	5.20382
HHLA1	2.897053
HHLA2	11.045283
HIBADH	7.779468
HIBCH	7.074176
HIC1	10.248127
HIC2	6.557694
HID1	10.04134
HIF1A	6.458055
HIF1AN	4.821322
HIF3A	10.851328
HIGD1A	11.573357
HIGD1B	5.01416
HIGD1C	10.448184
HIGD2A	7.733318
HIGD2B	3.800022
HIKESHI	4.178098
HILPDA	8.272993
HINFP	1.357688
HINT1	7.346668
HINT2	7.474647
HINT3	10.940816
HIP1	2.436424
HIP1R	4.26846
HIPK1	1.91472
HIPK2	2.94478
HIPK3	5.36971
HIPK4	5.37769
HIRA	6.295656
HIRIP3	0.427892
HIST1H1B	9.254184
HIST1H1E	1.920589
HIST1H2AA	3.444524
HIST1H2AC	3.785222
HIST1H2AD	5.084644
HIST1H2AG	5.481459
HIST1H2AJ	8.609409
HIST1H2BA	6.605356
HIST1H2BB	11.612484
HIST1H2BD	1.632607
HIST1H2BJ	12.233105
HIST1H2BM	12.059435
HIST1H2BN	8.895348
HIST1H2BO	10.084213
HIST2H2AB	3.380855
HIST2H2AC	6.872124
HIST2H2BE	7.011974
HIST2H2BF	1.951636
HIST2H3D	6.076677
HIST3H2A	9.940297
HIST3H2BB	2.257242
HIST3H3	8.939421
HIVEP1	7.629896
HIVEP2	6.068801
HIVEP3	11.319302
HJURP	3.625295
HJV	5.515697
HK1	1.412531
HK2	8.132837
HK3	11.691344
HKDC1	1.262155
HLA-DMA	8.837839
HLA-DOA	0.5571
HLA-DOB	2.538627
HLA-DPA1	1.119389
HLA-DPB1	2.349698
HLA-DQA2	10.738935
HLA-DRA	3.081803
HLA-E	4.034384
HLA-F	5.279875
HLCS	10.243507
HLF	5.611925
HLTF	3.96537
HLX	3.380759
HM13	1.479599
HMBOX1	5.852579
HMBS	2.089873
HMCES	8.244408
HMCN1	11.509782
HMG20A	8.218368
HMG20B	7.348382
HMGA2	3.088783
HMGB1	11.373135
HMGB2	4.061834
HMGB3	12.114925
HMGCL	11.030076
HMGCLL1	10.316772
HMGCR	5.177589
HMGCS1	11.158791
HMGCS2	0.558667
HMGN3	8.518694
HMGN4	6.50973
HMGN5	2.778541
HMGXB3	9.976957
HMGXB4	11.734361
HMMR	4.920396
HMOX1	6.356213
HMOX2	1.502482
HMX1	5.280907
HNF1A	4.343102
HNF1B	7.554757
HNF4A	7.319883
HNF4G	2.431678
HNRNPA0	3.981322
HNRNPA1	6.137542
HNRNPA2B1	1.277819
HNRNPA3	5.275187
HNRNPAB	8.961106
HNRNPC	8.338522
HNRNPD	3.700771
HNRNPDL	7.462051
HNRNPF	12.198241
HNRNPH1	3.37773
HNRNPH3	6.443029
HNRNPK	6.160505
HNRNPL	6.421823
HNRNPLL	10.362848
HNRNPM	5.873591
HNRNPR	6.565613
HNRNPU	4.00795
HNRNPUL1	5.032096
HOMER1	4.726321
HOMER2	2.2898
HOMEZ	5.911465
HOOK1	2.332286
HOOK2	8.329147
HOOK3	5.959698
HOPX	3.973726
HORMAD1	1.281376
HORMAD2	10.604274
HOXA10	11.303942
HOXA5	11.195127
HOXA7	10.02139
HOXA9	9.500676
HOXB3	4.075428
HOXB4	4.959696
HOXB5	10.55674
HOXB6	7.585164
HOXB7	8.282154
HOXD1	6.249738
HOXD3	3.657459
HOXD4	6.200445
HP1BP3	4.676917
HPCA	8.23704
HPCAL1	5.226264
HPCAL4	4.438618
HPD	11.632386
HPDL	11.433744
HPF1	2.022301
HPGD	4.067863
HPGDS	7.773651
HPN	11.180164
HPRT1	5.832173
HPS1	5.689592
HPS3	5.663217
HPS4	3.818556
HPS5	4.070541
HPS6	12.130762
HPSE	5.751009
HPSE2	8.098756
HPX	6.154667
HR	4.307769
HRAS	2.113798
HRC	8.095448
HRCT1	10.076683
HRG	10.676168
HRH1	4.359125
HRH2	10.498344
HRH3	5.396373
HRH4	9.707681
HS1BP3	0.795295
HS2ST1	6.646412
HS3ST2	6.877526
HS3ST3A1	3.202569
HS3ST3B1	5.476351
HS3ST4	10.559789
HS3ST5	0.700681
HS3ST6	5.16011
HS6ST1	10.889994
HS6ST2	6.153584
HS6ST3	1.880391
HSBP1L1	6.815557
HSCB	11.903015
HSD11B1	0.992344
HSD11B1L	5.495988
HSD11B2	8.376994
HSD17B1	4.963625
HSD17B10	7.305336
HSD17B11	4.039662
HSD17B12	6.04377
HSD17B13	5.171095
HSD17B3	5.307531
HSD17B4	3.193455
HSD17B6	5.979677
HSD17B7	5.894153
HSD17B8	4.03828
HSD3B1	5.722958
HSD3B7	3.674036
HSDL1	1.132215
HSDL2	4.308546
HSF1	11.614658
HSF2	5.58196
HSF2BP	4.373994
HSF4	1.844723
HSF5	1.155135
HSH2D	5.585157
HSP90AA1	9.379428
HSP90AB1	2.177857
HSP90B1	4.863889
HSPA12A	7.526062
HSPA12B	1.968821
HSPA13	8.743886
HSPA14	6.440979
HSPA2	7.57856
HSPA4	2.719876
HSPA4L	10.073323
HSPA5	2.64907
HSPA6	7.251422
HSPA8	4.988078
HSPB1	0.973101
HSPB11	8.813866
HSPB3	4.320673
HSPB6	10.014931
HSPB7	11.868182
HSPB8	6.834069
HSPBAP1	3.302043
HSPBP1	3.713994
HSPG2	9.573007
HSPH1	6.868466
HTATIP2	3.737362
HTATSF1	8.426627
HTR1A	2.741497
HTR1B	7.714922
HTR1D	3.889409
HTR1E	4.991809
HTR1F	2.341544
HTR2A	8.444266
HTR2B	0.520455
HTR2C	2.752471
HTR3A	11.277114
HTR3B	2.238887
HTR3D	2.602715
HTR4	0.411711
HTR5A	5.486291
HTR6	2.277639
HTR7	3.883081
HTRA1	11.892964
HTRA2	4.852054
HTRA3	6.218196
HTRA4	2.327415
HTT	10.780898
HUNK	11.252648
HUS1	6.854736
HUS1B	2.955474
HUWE1	1.345651
HVCN1	7.347528
HYAL1	6.550758
HYAL2	0.930154
HYAL3	2.215046
HYAL4	0.43458
HYDIN	10.906182
HYI	4.757046
HYKK	4.871634
HYLS1	9.083224
HYOU1	9.423354
HYPK	1.220105
IAH1	4.220354
IAPP	11.673206
IARS	9.332508
IARS2	10.980025
IBA57	10.867391
IBSP	6.48422
IBTK	1.405026
ICA1	12.213411
ICA1L	2.855827
ICAM1	5.018135
ICAM2	7.639327
ICAM3	4.479293
ICAM4	3.361888
ICAM5	7.566413
ICE1	3.933254
ICE2	0.70761
ICK	3.346859
ICMT	5.484175
ICOS	3.048941
ID1	1.639835
ID2	12.012299
ID3	8.58514
ID4	0.767817
IDE	2.301232
IDH1	10.952518
IDH2	10.851693
IDH3A	4.233022
IDH3B	10.343087
IDH3G	10.474944
IDI1	6.747857
IDI2	0.727492
IDNK	10.862825
IDO1	5.017053
IDO2	5.210536
IDUA	1.642395
IER2	6.882644
IER3	11.907393
IER5	9.475345
IER5L	5.278093
IFFO1	12.173247
IFFO2	10.249166
IFI16	6.665038
IFI27	6.156922
IFI27L1	9.461751
IFI27L2	9.84661
IFI30	5.849038
IFI35	5.537903
IFI44	0.41038
IFI44L	1.138081
IFI6	4.90488
IFIH1	10.268915
IFIT1	0.754138
IFIT2	3.846865
IFIT3	10.796233
IFITM1	9.702533
IFNA6	9.953947
IFNAR1	11.981927
IFNE	8.081544
IFNGR1	11.867298
IFNGR2	5.809681
IFNLR1	9.174857
IFRD1	8.644002
IFT122	4.039628
IFT140	12.032401
IFT172	7.955553
IFT20	0.5466
IFT22	6.518239
IFT27	5.609752
IFT43	6.988271
IFT46	2.460837
IFT52	4.998447
IFT57	7.078686
IFT74	1.267126
IFT80	8.151278
IFT81	11.836133
IFT88	10.441162
IGDCC3	0.256121
IGDCC4	1.875194
IGF1	7.591413
IGF1R	9.303147
IGF2	3.271584
IGF2BP1	5.054107
IGF2BP3	2.197841
IGF2R	8.209787
IGFALS	11.46435
IGFBP1	5.010942
IGFBP2	8.217965
IGFBP3	6.879149
IGFBP4	11.580221
IGFBP5	3.292887
IGFBP6	3.854137
IGFBP7	5.823129
IGFBPL1	12.150586
IGFL1	6.898459
IGFL3	11.121265
IGFL4	12.222783
IGFLR1	11.267304
IGFN1	8.537367
IGHMBP2	10.885787
IGIP	7.151953
IGKC	11.612816
IGLV11-55	5.024236
IGLV5-45	1.69515
IGSF1	3.69471
IGSF10	8.342463
IGSF11	10.163929
IGSF21	3.40503
IGSF22	10.276918
IGSF3	7.450654
IGSF5	1.158473
IGSF6	5.77712
IGSF8	7.961666
IGSF9	8.80212
IGSF9B	0.37776
IHH	2.918827
IK	6.880244
IKBIP	10.377175
IKBKB	2.32298
IKBKE	8.350924
IKBKG	10.778766
IKZF1	0.694481
IKZF2	5.688337
IKZF3	2.832162
IKZF4	8.706544
IKZF5	10.656731
IL10	11.64481
IL10RA	5.51529
IL10RB	1.121847
IL11	11.241461
IL12A	8.497286
IL12B	6.988629
IL12RB1	4.592663
IL12RB2	8.412708
IL13	1.43208
IL13RA1	9.167542
IL13RA2	4.301165
IL15	6.90818
IL15RA	0.255003
IL16	9.091201
IL17B	5.943442
IL17F	4.539213
IL17RA	4.36093
IL17RB	0.716188
IL17RC	11.784422
IL17RD	4.194966
IL17RE	5.449857
IL17REL	9.929355
IL18	0.701074
IL18BP	1.694106
IL18R1	9.514097
IL18RAP	0.586332
IL19	10.858512
IL1A	4.187042
IL1B	5.421079
IL1R1	6.65274
IL1R2	2.667535
IL1RAP	5.531399
IL1RAPL1	10.753829
IL1RAPL2	6.428164
IL1RL1	7.477203
IL1RL2	10.013173
IL1RN	10.303133
IL20	0.535575
IL20RA	5.551161
IL20RB	4.112493
IL21R	7.834524
IL22RA1	11.532382
IL23A	5.609168
IL25	4.782428
IL26	9.177241
IL27	0.269965
IL27RA	1.387207
IL2RB	10.480331
IL31RA	11.365998
IL33	5.268579
IL34	7.421038
IL36B	0.448089
IL36G	4.948713
IL37	11.347763
IL4I1	1.802328
IL4R	3.411178
IL5	10.494667
IL5RA	8.840965
IL6	1.632856
IL6R	5.314978
IL6ST	7.447986
IL7	5.519973
IL7R	6.400783
IL9	11.186262
IL9R	2.847125
ILDR1	11.664419
ILDR2	5.580728
ILF3	6.812219
ILK	5.105417
ILKAP	3.463315
ILRUN	8.181356
ILVBL	3.283182
IMMP2L	10.152864
IMMT	4.016509
IMP3	1.010693
IMP4	3.477933
IMPA1	1.710472
IMPA2	4.339071
IMPAD1	10.175928
IMPDH1	10.391435
IMPDH2	2.527852
IMPG1	8.162009
IMPG2	8.339081
INAVA	6.322503
INCA1	5.811442
INCENP	6.479421
INF2	11.925418
ING1	10.214385
ING2	0.517986
ING3	2.708423
ING4	2.752963
ING5	5.131711
INHA	9.567579
INHBA	8.622766
INHBB	3.636259
INHBC	4.998439
INHBE	11.633588
INIP	1.311808
INKA1	11.8434
INKA2	3.444424
INO80	10.647672
INO80D	6.79516
INO80E	1.218465
INPP4A	3.009625
INPP4B	7.543003
INPP5A	8.268635
INPP5B	10.736795
INPP5D	8.681626
INPP5E	1.710024
INPP5F	11.000861
INPP5J	11.739684
INPP5K	7.302466
INPPL1	1.030274
INS	5.507981
INSC	8.127259
INSIG1	1.196401
INSIG2	6.217695
INSL3	1.798548
INSL6	1.455268
INSM1	5.226147
INSM2	2.244088
INSR	7.42234
INSRR	2.056072
INSYN1	9.970168
INSYN2A	11.605623
INSYN2B	0.56731
INTS1	0.686565
INTS10	11.008044
INTS11	2.191543
INTS12	7.526201
INTS13	3.160099
INTS14	8.823438
INTS2	0.781282
INTS3	8.104072
INTS4	11.279599
INTS5	3.286683
INTS6	4.993921
INTS6L	12.091493
INTS7	6.391989
INTS8	11.454649
INTS9	10.434562
INTU	8.507079
INVS	11.197624
IP6K1	9.459695
IP6K2	7.327575
IP6K3	2.681244
IPCEF1	4.181259
IPMK	6.222816
IPO11	8.47121
IPO13	10.262492
IPO4	0.95596
IPO5	9.711114
IPO7	3.090204
IPO8	7.891161
IPO9	1.87144
IPP	7.246955
IPPK	11.805159
IQANK1	1.952166
IQCA1	6.885051
IQCA1L	1.176579
IQCB1	3.322724
IQCC	10.458145
IQCD	7.963778
IQCE	11.206243
IQCF1	4.501057
IQCF2	5.539142
IQCF5	7.32896
IQCG	5.39223
IQCH	11.966893
IQCJ	9.275101
IQCK	11.244736
IQCN	12.179038
IQGAP1	0.760254
IQGAP2	12.031776
IQGAP3	8.733567
IQSEC1	8.793374
IQSEC2	5.86492
IQSEC3	10.812362
IQUB	9.302309
IRAK1	3.174921
IRAK1BP1	5.527476
IRAK2	3.161293
IRAK3	0.55595
IRAK4	4.794019
IREB2	12.107262
IRF1	11.905495
IRF2	6.016118
IRF2BP1	5.783466
IRF2BP2	2.377402
IRF2BPL	1.55294
IRF3	0.756239
IRF4	9.471398
IRF5	7.304299
IRF6	2.051382
IRF7	11.406265
IRF8	3.131853
IRF9	0.468438
IRGC	0.625206
IRGM	6.329419
IRGQ	10.387077
IRS1	9.393134
IRS2	2.33122
IRS4	6.207897
IRX1	9.848333
IRX2	6.225543
IRX3	7.16534
IRX4	9.753552
IRX5	9.908518
IRX6	4.785212
ISCA1	4.771555
ISCA2	9.359053
ISCU	10.548049
ISG15	9.564257
ISG20	6.56669
ISL1	10.77029
ISL2	10.085685
ISLR	10.291753
ISLR2	4.283881
ISM1	4.288278
ISM2	1.128564
ISOC1	8.664162
ISOC2	10.27495
IST1	1.368886
ISYNA1	0.287107
ITCH	5.175617
ITFG1	5.749848
ITFG2	7.961857
ITGA1	3.899674
ITGA10	3.42093
ITGA11	11.988944
ITGA2	12.127616
ITGA2B	10.687007
ITGA3	1.030277
ITGA4	4.066487
ITGA5	1.035784
ITGA6	3.639177
ITGA7	7.877763
ITGA8	11.385867
ITGA9	8.07491
ITGAD	10.52877
ITGAE	7.537793
ITGAM	11.679792
ITGAV	2.737712
ITGAX	11.117352
ITGB1	6.773353
ITGB1BP1	4.257255
ITGB1BP2	3.977278
ITGB2	5.045733
ITGB3BP	1.005076
ITGB4	1.58056
ITGB5	1.360769
ITGB6	9.304244
ITGB7	10.264121
ITGB8	3.41582
ITGBL1	0.954919
ITIH1	11.119049
ITIH2	9.590682
ITIH3	9.991279
ITIH4	3.415959
ITIH5	4.275208
ITIH6	0.937466
ITK	2.790473
ITLN1	2.037123
ITLN2	6.647961
ITM2A	4.166412
ITM2B	7.680386
ITM2C	7.871339
ITPA	7.863512
ITPK1	5.932388
ITPKA	1.365852
ITPKB	7.955533
ITPKC	5.261775
ITPR1	5.384666
ITPR2	11.632184
ITPR3	9.460628
ITPRID1	0.584371
ITPRID2	1.081865
ITPRIPL1	8.13338
ITPRIPL2	4.943307
ITSN1	4.24344
ITSN2	0.746168
IVD	4.125457
IVNS1ABP	2.210772
IWS1	5.225072
IYD	2.803857
IZUMO1	0.93716
IZUMO1R	8.638189
IZUMO2	0.516658
IZUMO3	3.353004
IZUMO4	4.692863
JADE1	8.826844
JADE2	9.153291
JADE3	10.511625
JAG1	4.994991
JAG2	11.18568
JAGN1	5.493328
JAK1	11.021737
JAK2	7.665343
JAK3	5.019097
JAKMIP1	8.45694
JAKMIP2	5.776915
JAKMIP3	8.803846
JAM2	4.141745
JAM3	6.013041
JAML	10.144476
JARID2	8.312245
JAZF1	8.303974
JCAD	7.311744
JCHAIN	11.016691
JDP2	9.068238
JHY	7.293354
JKAMP	5.497174
JMJD1C	7.707847
JMJD4	0.785752
JMJD6	3.441448
JMJD7	10.085371
JMJD8	10.929882
JMY	12.036708
JOSD1	9.40969
JOSD2	5.461845
JPH1	4.639473
JPH2	7.527578
JPH3	10.519832
JPH4	6.105448
JPT1	8.758133
JPT2	5.822132
JRK	6.483048
JRKL	3.153351
JSRP1	4.415882
JTB	8.072443
JUNB	2.286048
JUND	10.528479
JUP	7.039178
KALRN	11.234218
KANK1	9.788447
KANK2	8.44941
KANK3	9.227985
KANK4	3.754905
KANSL1	8.23735
KANSL1L	4.29319
KANSL2	1.327814
KANSL3	9.88901
KARS	2.97179
KAT14	3.298824
KAT2A	0.358523
KAT2B	10.358451
KAT5	11.613159
KAT6A	9.137684
KAT6B	7.715464
KAT7	10.459607
KAT8	1.393675
KATNA1	9.964008
KATNAL1	9.930854
KATNAL2	5.454415
KATNB1	4.646427
KATNBL1	2.49598
KAZALD1	8.965485
KAZN	2.607685
KBTBD11	3.2813
KBTBD12	11.944967
KBTBD13	3.888145
KBTBD2	4.200061
KBTBD3	1.214957
KBTBD4	7.63264
KBTBD6	8.913081
KBTBD7	5.897398
KBTBD8	11.075561
KCMF1	11.482534
KCNA1	8.473743
KCNA2	1.429586
KCNA3	8.64534
KCNA5	10.233561
KCNA6	3.285843
KCNA7	1.569036
KCNAB1	3.358172
KCNAB2	12.146652
KCNAB3	7.178413
KCNB1	1.711823
KCNB2	2.117685
KCNC1	9.484663
KCNC2	0.884683
KCNC4	1.18646
KCND1	2.806221
KCND2	5.116135
KCND3	1.850649
KCNE3	2.581194
KCNE4	9.549219
KCNF1	5.005043
KCNG1	10.093602
KCNG2	7.115975
KCNG3	4.237801
KCNG4	2.665452
KCNH1	6.113402
KCNH2	9.734808
KCNH3	2.847799
KCNH4	9.328771
KCNH5	1.017865
KCNH6	11.498084
