Gene stable ID	Gene name	Human gene stable ID	Human gene name	Human homology type	Human orthology confidence [0 low, 1 high]
ENSMFAG00000043302	METTL3	ENSG00000165819	METTL3	ortholog_one2one	1
ENSMFAG00000020428	Metazoa_SRP	ENSG00000277740	Metazoa_SRP	ortholog_one2one	1
ENSMFAG00000063782	Metazoa_SRP	ENSG00000274206	Metazoa_SRP	ortholog_one2one	0
ENSMFAG00000055061					
ENSMFAG00000050755	IGLV9-49	ENSG00000223350	IGLV9-49	ortholog_one2one	1
ENSMFAG00000047558	C1QTNF6	ENSG00000133466	C1QTNF6	ortholog_one2one	1
ENSMFAG00000059671	Metazoa_SRP				
ENSMFAG00000030886	XPO7	ENSG00000130227	XPO7	ortholog_one2one	1
ENSMFAG00000036559	TIMM23	ENSG00000204152	TIMM23B	ortholog_one2many	1
ENSMFAG00000036559	TIMM23	ENSG00000265354	TIMM23	ortholog_one2many	1
ENSMFAG00000051267					
ENSMFAG00000055126					
ENSMFAG00000030737		ENSG00000125900	SIRPD	ortholog_one2one	0
ENSMFAG00000029189					
ENSMFAG00000049698					
ENSMFAG00000009453	Metazoa_SRP	ENSG00000239580	RN7SL675P	ortholog_one2one	1
ENSMFAG00000012173	IGLV5-52	ENSG00000211643	IGLV5-52	ortholog_one2one	1
ENSMFAG00000030101	SNORA74	ENSG00000288603	SNORA74C-2	ortholog_one2many	1
ENSMFAG00000030101	SNORA74	ENSG00000265733	SNORA74C-1	ortholog_one2many	1
ENSMFAG00000064094					
ENSMFAG00000053847					
ENSMFAG00000036611	ATRN	ENSG00000088812	ATRN	ortholog_one2one	1
ENSMFAG00000063605					
ENSMFAG00000048720	IL2RB	ENSG00000100385	IL2RB	ortholog_one2one	1
ENSMFAG00000057379					
ENSMFAG00000019175	SNORD74	ENSG00000200999		ortholog_one2one	1
ENSMFAG00000019827	CSGALNACT2	ENSG00000169826	CSGALNACT2	ortholog_one2one	1
ENSMFAG00000057442					
ENSMFAG00000002687	SALL2	ENSG00000165821	SALL2	ortholog_one2one	1
ENSMFAG00000001730	PITPNB	ENSG00000180957	PITPNB	ortholog_one2one	1
ENSMFAG00000001389	PI4KA	ENSG00000241973	PI4KA	ortholog_one2one	1
ENSMFAG00000053484					
ENSMFAG00000039783	NDUFA6	ENSG00000184983	NDUFA6	ortholog_one2one	1
ENSMFAG00000007361	U6	ENSG00000252103	RNU6-917P	ortholog_one2one	1
ENSMFAG00000043537	PARG	ENSG00000227345	PARG	ortholog_one2one	1
ENSMFAG00000042221	SIRPB2	ENSG00000196209	SIRPB2	ortholog_one2one	1
ENSMFAG00000031775	MLLT10	ENSG00000078403	MLLT10	ortholog_one2one	1
ENSMFAG00000034232	CELSR1	ENSG00000075275	CELSR1	ortholog_one2one	1
ENSMFAG00000034185	STIM2	ENSG00000109689	STIM2	ortholog_one2one	1
ENSMFAG00000049119	Metazoa_SRP				
ENSMFAG00000044991	PRDM14	ENSG00000147596	PRDM14	ortholog_one2one	1
ENSMFAG00000002172					
ENSMFAG00000055302		ENSG00000278263		ortholog_many2many	0
ENSMFAG00000055302		ENSG00000276775	IGHV4-4	ortholog_many2many	0
ENSMFAG00000055302		ENSG00000259261	IGHV4OR15-8	ortholog_many2many	0
ENSMFAG00000044573	SMDT1	ENSG00000183172	SMDT1	ortholog_one2one	1
ENSMFAG00000038416	PRKCQ	ENSG00000065675	PRKCQ	ortholog_one2one	1
ENSMFAG00000060601					
ENSMFAG00000062045					
ENSMFAG00000057607					
ENSMFAG00000052003					
ENSMFAG00000012942	Y_RNA	ENSG00000222206	Y_RNA	ortholog_one2one	1
ENSMFAG00000057151	PHETA2	ENSG00000177096	PHETA2	ortholog_one2one	1
ENSMFAG00000061020					
ENSMFAG00000035751	TMPRSS6	ENSG00000187045	TMPRSS6	ortholog_one2one	1
ENSMFAG00000032610		ENSG00000158815	FGF17	ortholog_one2one	0
ENSMFAG00000056885					
ENSMFAG00000005822	U1	ENSG00000212473	RNU1-101P	ortholog_one2one	1
ENSMFAG00000044017	RASGEF1A	ENSG00000198915	RASGEF1A	ortholog_one2one	1
ENSMFAG00000026947	TRAV1-1	ENSG00000255569	TRAV1-1	ortholog_one2one	1
ENSMFAG00000056702	Metazoa_SRP				
ENSMFAG00000050529		ENSG00000211946	IGHV3-20	ortholog_many2many	1
ENSMFAG00000050529		ENSG00000232216	IGHV3-43	ortholog_many2many	0
ENSMFAG00000050529		ENSG00000277856		ortholog_many2many	0
ENSMFAG00000003090	HARS2	ENSG00000112855	HARS2	ortholog_one2one	1
ENSMFAG00000055763					
ENSMFAG00000060121	Metazoa_SRP	ENSG00000243548	RN7SL101P	ortholog_one2one	1
ENSMFAG00000049193					
ENSMFAG00000065227	snoU13	ENSG00000238498	SNORD13P1	ortholog_one2one	1
ENSMFAG00000057388	Metazoa_SRP				
ENSMFAG00000026518	OR10G2	ENSG00000255582	OR10G2	ortholog_one2one	1
ENSMFAG00000050870					
ENSMFAG00000033120	CECR2	ENSG00000099954	CECR2	ortholog_one2one	1
ENSMFAG00000036136					
ENSMFAG00000048148					
ENSMFAG00000050660		ENSG00000211970	IGHV4-61	ortholog_many2many	0
ENSMFAG00000050660		ENSG00000224373	IGHV4-59	ortholog_many2many	0
ENSMFAG00000050660		ENSG00000211959	IGHV4-39	ortholog_many2many	1
ENSMFAG00000050660		ENSG00000231475	IGHV4-31	ortholog_many2many	0
ENSMFAG00000050660		ENSG00000275063		ortholog_many2many	0
ENSMFAG00000022387	OR4E2	ENSG00000221977	OR4E2	ortholog_one2one	1
ENSMFAG00000031107	SERPIND1	ENSG00000099937	SERPIND1	ortholog_one2one	1
ENSMFAG00000058861					
ENSMFAG00000056312					
ENSMFAG00000028794	OR4E1	ENSG00000276240	OR4E1	ortholog_one2one	1
ENSMFAG00000048775					
ENSMFAG00000002492	NAGA	ENSG00000198951	NAGA	ortholog_one2one	1
ENSMFAG00000031768	OGDHL	ENSG00000197444	OGDHL	ortholog_one2one	1
ENSMFAG00000062679					
ENSMFAG00000017985	NCOA2	ENSG00000140396	NCOA2	ortholog_one2one	1
ENSMFAG00000038932	U6	ENSG00000200443	RNU6-1066P	ortholog_one2one	1
ENSMFAG00000063571					
ENSMFAG00000028804	TRAV2	ENSG00000211776	TRAV2	ortholog_one2one	1
ENSMFAG00000043986	NSFL1C	ENSG00000088833	NSFL1C	ortholog_one2one	1
ENSMFAG00000059693					
ENSMFAG00000065740					
ENSMFAG00000049939					
ENSMFAG00000053751					
ENSMFAG00000028832	TRAV3	ENSG00000211777	TRAV3	ortholog_one2one	1
ENSMFAG00000060310					
ENSMFAG00000052434	snoU13				
ENSMFAG00000040327	PCDH7	ENSG00000169851	PCDH7	ortholog_one2one	1
ENSMFAG00000010107	U6atac				
ENSMFAG00000056636		ENSG00000278263		ortholog_many2many	0
ENSMFAG00000056636		ENSG00000276775	IGHV4-4	ortholog_many2many	0
ENSMFAG00000056636		ENSG00000259261	IGHV4OR15-8	ortholog_many2many	0
ENSMFAG00000049372					
ENSMFAG00000050305		ENSG00000063046	EIF4B	ortholog_one2many	0
ENSMFAG00000061869					
ENSMFAG00000057951	TRAV4	ENSG00000211778	TRAV4	ortholog_one2one	1
ENSMFAG00000054155					
ENSMFAG00000007029	U6				
ENSMFAG00000049079					
ENSMFAG00000063899		ENSG00000211937	IGHV2-5	ortholog_one2many	0
ENSMFAG00000044995		ENSG00000063046	EIF4B	ortholog_one2many	0
ENSMFAG00000053530	TRAV5	ENSG00000211779	TRAV5	ortholog_one2one	1
ENSMFAG00000034650	WBP2NL	ENSG00000183066	WBP2NL	ortholog_one2one	1
ENSMFAG00000002747					
ENSMFAG00000055446	Metazoa_SRP				
ENSMFAG00000059334					
ENSMFAG00000054040					
ENSMFAG00000028841					
ENSMFAG00000065258	Y_RNA	ENSG00000207036	RNY3P14	ortholog_one2one	1
ENSMFAG00000049710					
ENSMFAG00000055092					
ENSMFAG00000065404		ENSG00000211964	IGHV3-48	ortholog_one2many	0
ENSMFAG00000065841					
ENSMFAG00000001031	FXYD4	ENSG00000150201	FXYD4	ortholog_one2one	1
ENSMFAG00000010147	Metazoa_SRP	ENSG00000275128	RN7SL203P	ortholog_one2one	1
ENSMFAG00000039767	TRMU	ENSG00000100416	TRMU	ortholog_one2one	1
ENSMFAG00000032770	ACSM4	ENSG00000215009	ACSM4	ortholog_one2one	1
ENSMFAG00000053190	TRAV9-1	ENSG00000211783	TRAV9-1	ortholog_one2one	1
ENSMFAG00000064742					
ENSMFAG00000052193					
ENSMFAG00000054894		ENSG00000211973	IGHV1-69	ortholog_many2many	0
ENSMFAG00000054894		ENSG00000280411	IGHV1-69D	ortholog_many2many	0
ENSMFAG00000039512	CRYBA4	ENSG00000196431	CRYBA4	ortholog_one2one	1
ENSMFAG00000042671	SFMBT2	ENSG00000198879	SFMBT2	ortholog_one2one	1
ENSMFAG00000018221	TRAV10	ENSG00000211784	TRAV10	ortholog_one2one	1
ENSMFAG00000064135					
ENSMFAG00000036684	DMTN	ENSG00000158856	DMTN	ortholog_one2one	1
ENSMFAG00000062936					
ENSMFAG00000049711	TRAV12-1	ENSG00000211785	TRAV12-1	ortholog_one2one	1
ENSMFAG00000056416		ENSG00000211962	IGHV1-46	ortholog_one2one	0
ENSMFAG00000059641					
ENSMFAG00000042821	CRYBB1	ENSG00000100122	CRYBB1	ortholog_one2one	1
ENSMFAG00000060702					
ENSMFAG00000016185	U3	ENSG00000201346	U3	ortholog_one2one	1
ENSMFAG00000064925					
ENSMFAG00000002631	TRAM1	ENSG00000067167	TRAM1	ortholog_one2one	1
ENSMFAG00000051226					
ENSMFAG00000060499		ENSG00000211790	TRAV8-4	ortholog_many2many	0
ENSMFAG00000060499		ENSG00000211786	TRAV8-2	ortholog_many2many	1
ENSMFAG00000064557					
ENSMFAG00000059543					
ENSMFAG00000043247	PLCB1	ENSG00000182621	PLCB1	ortholog_one2one	1
ENSMFAG00000044447	C10orf53	ENSG00000178645	C10orf53	ortholog_one2one	1
ENSMFAG00000055959					
ENSMFAG00000059312					
ENSMFAG00000053076	TRAV13-1	ENSG00000211788	TRAV13-1	ortholog_one2one	1
ENSMFAG00000049399					
ENSMFAG00000033240	GTSE1	ENSG00000075218	GTSE1	ortholog_one2one	1
ENSMFAG00000048888					
ENSMFAG00000047989					
ENSMFAG00000018283	TRAV12-2	ENSG00000211789	TRAV12-2	ortholog_one2one	1
ENSMFAG00000060319	snoU13				
ENSMFAG00000065341					
ENSMFAG00000065086		ENSG00000211790	TRAV8-4	ortholog_many2many	1
ENSMFAG00000065086		ENSG00000211786	TRAV8-2	ortholog_many2many	0
ENSMFAG00000062529					
ENSMFAG00000039306		ENSG00000100167	SEPTIN3	ortholog_one2one	0
ENSMFAG00000051476	TRAV8-3	ENSG00000211787	TRAV8-3	ortholog_one2one	1
ENSMFAG00000045379	CHAT	ENSG00000070748	CHAT	ortholog_one2one	1
ENSMFAG00000063770		ENSG00000278263		ortholog_many2many	0
ENSMFAG00000063770		ENSG00000276775	IGHV4-4	ortholog_many2many	0
ENSMFAG00000063770		ENSG00000259261	IGHV4OR15-8	ortholog_many2many	0
ENSMFAG00000043061	CD163L1	ENSG00000177675	CD163L1	ortholog_one2one	1
ENSMFAG00000058415					
ENSMFAG00000058713					
ENSMFAG00000065155					
ENSMFAG00000065581					
ENSMFAG00000061847					
ENSMFAG00000009725	AIFM3	ENSG00000183773	AIFM3	ortholog_one2one	1
ENSMFAG00000006388	U6	ENSG00000207453	RNU6-535P	ortholog_one2one	1
ENSMFAG00000033253	LACTB2	ENSG00000147592	LACTB2	ortholog_one2one	1
ENSMFAG00000003026	KCTD17	ENSG00000100379	KCTD17	ortholog_one2one	1
ENSMFAG00000037329	ZMAT2	ENSG00000146007	ZMAT2	ortholog_one2one	1
ENSMFAG00000061738		ENSG00000211792	TRAV14DV4	ortholog_one2one	0
ENSMFAG00000043406	TFIP11	ENSG00000100109	TFIP11	ortholog_one2one	1
ENSMFAG00000053854					
ENSMFAG00000008697	SLC18A3	ENSG00000187714	SLC18A3	ortholog_one2one	1
ENSMFAG00000047678		ENSG00000211968	IGHV1-58	ortholog_one2many	1
ENSMFAG00000013331	Metazoa_SRP	ENSG00000243532	RN7SL19P	ortholog_one2one	1
ENSMFAG00000030782	CD163	ENSG00000177575	CD163	ortholog_one2one	1
ENSMFAG00000037226	Vault	ENSG00000199990	VTRNA1-1	ortholog_one2one	1
ENSMFAG00000030939	TTC38	ENSG00000075234	TTC38	ortholog_one2one	1
ENSMFAG00000054887					
ENSMFAG00000021184	HNRNPF	ENSG00000169813	HNRNPF	ortholog_one2one	1
ENSMFAG00000036015	Vault	ENSG00000202515	VTRNA1-3	ortholog_one2one	1
ENSMFAG00000048728	TRAV9-2	ENSG00000211793	TRAV9-2	ortholog_one2one	1
ENSMFAG00000044962	NFATC2	ENSG00000101096	NFATC2	ortholog_one2one	1
ENSMFAG00000037080	DNAAF9	ENSG00000088854	DNAAF9	ortholog_one2one	1
ENSMFAG00000039044					
ENSMFAG00000064262		ENSG00000211946	IGHV3-20	ortholog_many2many	0
ENSMFAG00000064262		ENSG00000232216	IGHV3-43	ortholog_many2many	0
ENSMFAG00000064262		ENSG00000277856		ortholog_many2many	0
ENSMFAG00000040868	XKR9	ENSG00000221947	XKR9	ortholog_one2one	1
ENSMFAG00000036428	REEP4	ENSG00000168476	REEP4	ortholog_one2one	1
ENSMFAG00000056436					
ENSMFAG00000050816	TRAC				
ENSMFAG00000027149		ENSG00000211946	IGHV3-20	ortholog_many2many	0
ENSMFAG00000027149		ENSG00000232216	IGHV3-43	ortholog_many2many	0
ENSMFAG00000027149		ENSG00000277856		ortholog_many2many	1
ENSMFAG00000000277	APOBEC1	ENSG00000111701	APOBEC1	ortholog_one2one	1
ENSMFAG00000062614					
ENSMFAG00000065020					
ENSMFAG00000018524	TRAV12-3	ENSG00000211794	TRAV12-3	ortholog_one2one	1
ENSMFAG00000042021	FKBP1A	ENSG00000088832	FKBP1A	ortholog_one2one	1
ENSMFAG00000054472	PCDHA4	ENSG00000204967	PCDHA4	ortholog_one2one	1
ENSMFAG00000035520	SRRD	ENSG00000100104	SRRD	ortholog_one2one	1
ENSMFAG00000052100					
ENSMFAG00000047594					
ENSMFAG00000065261	TRAV8-6	ENSG00000211795	TRAV8-6	ortholog_one2one	1
ENSMFAG00000052654					
ENSMFAG00000038386	GDF3	ENSG00000184344	GDF3	ortholog_one2one	1
ENSMFAG00000005493	TRAV16	ENSG00000211796	TRAV16	ortholog_one2one	1
ENSMFAG00000047646					
ENSMFAG00000035553	ERCC6	ENSG00000225830	ERCC6	ortholog_one2one	1
ENSMFAG00000033036	PKDREJ	ENSG00000130943	PKDREJ	ortholog_one2one	1
ENSMFAG00000041716	FHIP2B	ENSG00000158863	FHIP2B	ortholog_one2one	1
ENSMFAG00000005530	TRAV17	ENSG00000211797	TRAV17	ortholog_one2one	1
ENSMFAG00000059505					
ENSMFAG00000064531	SMIM45	ENSG00000205704	SMIM45	ortholog_one2one	1
ENSMFAG00000038573	ITIH5	ENSG00000123243	ITIH5	ortholog_one2one	1
ENSMFAG00000050033	TRAV19	ENSG00000211799	TRAV19	ortholog_one2one	1
ENSMFAG00000055627					
ENSMFAG00000030588	CDPF1	ENSG00000205643	CDPF1	ortholog_one2one	1
ENSMFAG00000002308	LZTR1	ENSG00000099949	LZTR1	ortholog_one2one	1
ENSMFAG00000035407		ENSG00000187569	DPPA3	ortholog_one2many	1
ENSMFAG00000001634	ATP9A	ENSG00000054793	ATP9A	ortholog_one2one	1
ENSMFAG00000055513					
ENSMFAG00000059985					
ENSMFAG00000050743		ENSG00000211802	TRAV22	ortholog_one2many	1
ENSMFAG00000057529					
ENSMFAG00000054647					
ENSMFAG00000000717	HPS4	ENSG00000100099	HPS4	ortholog_one2one	1
ENSMFAG00000058681					
ENSMFAG00000031601	CLEC4C	ENSG00000198178	CLEC4C	ortholog_one2one	1
ENSMFAG00000051029		ENSG00000211804	TRDV1	ortholog_one2many	1
ENSMFAG00000047172					
ENSMFAG00000061943		ENSG00000211949	IGHV3-23	ortholog_one2one	0
ENSMFAG00000051065	MPST	ENSG00000128309	MPST	ortholog_one2one	1
ENSMFAG00000031440					
ENSMFAG00000011061	U3	ENSG00000221400	SNORD3J	ortholog_one2one	1
ENSMFAG00000062189					
ENSMFAG00000001150	NUDT18	ENSG00000275074	NUDT18	ortholog_one2one	1
ENSMFAG00000055647					
ENSMFAG00000031687	SDCBP2	ENSG00000125775	SDCBP2	ortholog_one2one	1
ENSMFAG00000061334					
ENSMFAG00000009840	Metazoa_SRP	ENSG00000239547	RN7SL843P	ortholog_one2one	0
ENSMFAG00000031738	PPARA	ENSG00000186951	PPARA	ortholog_one2one	1
ENSMFAG00000053403					
ENSMFAG00000050698	TRAV24	ENSG00000211805	TRAV24	ortholog_one2one	1
ENSMFAG00000038470	TST	ENSG00000128311	TST	ortholog_one2one	1
ENSMFAG00000056372	Metazoa_SRP	ENSG00000276918	Metazoa_SRP	ortholog_one2many	0
ENSMFAG00000033399	NANOG	ENSG00000255192	NANOGP8	ortholog_one2many	1
ENSMFAG00000033399	NANOG	ENSG00000111704	NANOG	ortholog_one2many	1
ENSMFAG00000055481	Metazoa_SRP				
ENSMFAG00000061633	snoU13	ENSG00000238694		ortholog_one2one	1
ENSMFAG00000038768	ZNF487	ENSG00000243660	ZNF487	ortholog_one2one	1
ENSMFAG00000055048	Metazoa_SRP				
ENSMFAG00000002469	THAP7	ENSG00000184436	THAP7	ortholog_one2one	1
ENSMFAG00000005150					
ENSMFAG00000030151	EYA1	ENSG00000104313	EYA1	ortholog_one2one	1
ENSMFAG00000040324	HR	ENSG00000168453	HR	ortholog_one2one	1
ENSMFAG00000034309	ASPHD2	ENSG00000128203	ASPHD2	ortholog_one2one	1
ENSMFAG00000042414	CENPM	ENSG00000100162	CENPM	ortholog_one2one	1
ENSMFAG00000049810	Metazoa_SRP				
ENSMFAG00000012119	MIRLET7A3	ENSG00000283990	MIRLET7A3	ortholog_one2one	1
ENSMFAG00000050317					
ENSMFAG00000037835	CIMIP4	ENSG00000185264	CIMIP4	ortholog_one2one	1
ENSMFAG00000000512					
ENSMFAG00000012873	U7	ENSG00000252532	RNU7-193P	ortholog_one2one	1
ENSMFAG00000010527	Y_RNA				
ENSMFAG00000065495					
ENSMFAG00000054797					
ENSMFAG00000045571					
ENSMFAG00000060352	Metazoa_SRP				
ENSMFAG00000042492	P2RX6	ENSG00000099957	P2RX6	ortholog_one2one	1
ENSMFAG00000036258	U6	ENSG00000206665	RNU6-573P	ortholog_one2one	1
ENSMFAG00000050523		ENSG00000281990	IGHV1-69-2	ortholog_one2one	0
ENSMFAG00000039427	ADA2	ENSG00000093072	ADA2	ortholog_one2one	1
ENSMFAG00000047536					
ENSMFAG00000032243	RAD21L1	ENSG00000244588	RAD21L1	ortholog_one2one	1
ENSMFAG00000059815					
ENSMFAG00000059222	snoU13				
ENSMFAG00000041165		ENSG00000270550	IGHV3-30	ortholog_one2many	0
ENSMFAG00000041165		ENSG00000211955	IGHV3-33	ortholog_one2many	0
ENSMFAG00000053952					
ENSMFAG00000027169	SALL4	ENSG00000101115	SALL4	ortholog_one2one	1
ENSMFAG00000038240	SLC7A4	ENSG00000099960	SLC7A4	ortholog_one2one	1
ENSMFAG00000050231					
ENSMFAG00000062316	MIR649	ENSG00000207575	MIR649	ortholog_one2one	1
ENSMFAG00000056728					
ENSMFAG00000000524		ENSG00000211802	TRAV22	ortholog_one2many	1
ENSMFAG00000043981	WNT7B	ENSG00000188064	WNT7B	ortholog_one2one	1
ENSMFAG00000048550					
ENSMFAG00000042759					
ENSMFAG00000044262	CSF2RB	ENSG00000100368	CSF2RB	ortholog_one2one	1
ENSMFAG00000048896	TNFRSF13C	ENSG00000159958	TNFRSF13C	ortholog_one2one	1
ENSMFAG00000043753	PCDHAC2	ENSG00000243232	PCDHAC2	ortholog_one2one	1
ENSMFAG00000057465		ENSG00000211804	TRDV1	ortholog_one2many	1
ENSMFAG00000052903	Metazoa_SRP	ENSG00000277721	Metazoa_SRP	ortholog_one2many	0
ENSMFAG00000058412	Metazoa_SRP				
ENSMFAG00000054693	ZNF239	ENSG00000196793	ZNF239	ortholog_one2one	1
ENSMFAG00000006313	U6	ENSG00000252467	RNU6-347P	ortholog_one2one	1
ENSMFAG00000031993	LGI3	ENSG00000168481	LGI3	ortholog_one2one	1
ENSMFAG00000048642					
ENSMFAG00000064797	Metazoa_SRP				
ENSMFAG00000031409	DRGX	ENSG00000165606	DRGX	ortholog_one2one	1
ENSMFAG00000011804	U7	ENSG00000252654	RNU7-6P	ortholog_one2one	1
ENSMFAG00000049621	SLC2A14	ENSG00000173262	SLC2A14	ortholog_one2one	1
ENSMFAG00000051703	TRAV8-7	ENSG00000211808	TRAV8-7	ortholog_one2one	1
ENSMFAG00000031425	C20orf202	ENSG00000215595	C20orf202	ortholog_one2one	1
ENSMFAG00000035056	SEZ6L	ENSG00000100095	SEZ6L	ortholog_one2one	1
ENSMFAG00000050725					
ENSMFAG00000050220	SHISA8	ENSG00000234965	SHISA8	ortholog_one2one	1
ENSMFAG00000048806					
ENSMFAG00000006526					
ENSMFAG00000061102	C10orf71	ENSG00000177354	C10orf71	ortholog_one2one	1
ENSMFAG00000037644	TMEM74B	ENSG00000125895	TMEM74B	ortholog_one2one	1
ENSMFAG00000051231	U6				
ENSMFAG00000003343	NCF4	ENSG00000100365	NCF4	ortholog_one2one	1
ENSMFAG00000006569					
ENSMFAG00000034635					
ENSMFAG00000045830					
ENSMFAG00000037246		ENSG00000211638	IGLV8-61	ortholog_one2many	1
ENSMFAG00000045946	ITIH2	ENSG00000151655	ITIH2	ortholog_one2one	1
ENSMFAG00000056303					
ENSMFAG00000041357	ARAP2	ENSG00000047365	ARAP2	ortholog_one2one	1
ENSMFAG00000005761	TRAV29DV5	ENSG00000211810	TRAV29DV5	ortholog_one2one	1
ENSMFAG00000034598	ZFP64	ENSG00000020256	ZFP64	ortholog_one2one	1
ENSMFAG00000002683	PSMF1	ENSG00000125818	PSMF1	ortholog_one2one	1
ENSMFAG00000062852					
ENSMFAG00000002242	TMEM273	ENSG00000204161	TMEM273	ortholog_one2one	1
ENSMFAG00000006603	TRAV30	ENSG00000259092	TRAV30	ortholog_one2one	1
ENSMFAG00000030950	ATXN10	ENSG00000130638	ATXN10	ortholog_one2one	1
ENSMFAG00000043667	PVALB	ENSG00000100362	PVALB	ortholog_one2one	1
ENSMFAG00000018603	TRAV34	ENSG00000211813	TRAV34	ortholog_one2one	1
ENSMFAG00000031517	ZNF485	ENSG00000198298	ZNF485	ortholog_one2one	1
ENSMFAG00000038987					
ENSMFAG00000044132	SLC4A11	ENSG00000088836	SLC4A11	ortholog_one2one	1
ENSMFAG00000049580					
ENSMFAG00000043421	SREBF2	ENSG00000198911	SREBF2	ortholog_one2one	1
ENSMFAG00000057125					
ENSMFAG00000058629					
ENSMFAG00000003550	FAM170B	ENSG00000172538	FAM170B	ortholog_one2one	1
ENSMFAG00000009345	TRAV36DV7	ENSG00000211815	TRAV36DV7	ortholog_one2one	1
ENSMFAG00000065220					
ENSMFAG00000060259		ENSG00000184009	ACTG1	ortholog_one2one	0
ENSMFAG00000056400	Metazoa_SRP				
ENSMFAG00000016054	U8	ENSG00000200191	U8	ortholog_one2one	1
ENSMFAG00000032618	ZNF32	ENSG00000169740	ZNF32	ortholog_one2one	1
ENSMFAG00000009501	TRAV38-1				
ENSMFAG00000047949	ITPA	ENSG00000125877	ITPA	ortholog_one2one	1
ENSMFAG00000060520					
ENSMFAG00000049214	MSC	ENSG00000178860	MSC	ortholog_one2one	1
ENSMFAG00000045204	IFT27	ENSG00000100360	IFT27	ortholog_one2one	1
ENSMFAG00000058498	Metazoa_SRP				
ENSMFAG00000057785	TRAV39	ENSG00000211818	TRAV39	ortholog_one2one	1
ENSMFAG00000062315	Metazoa_SRP				
ENSMFAG00000047480					
ENSMFAG00000056983					
ENSMFAG00000034095	RSPO4	ENSG00000101282	RSPO4	ortholog_one2one	1
ENSMFAG00000060789					
ENSMFAG00000041628	VSTM4	ENSG00000165633	VSTM4	ortholog_one2one	1
ENSMFAG00000009672	TRAV41	ENSG00000211820	TRAV41	ortholog_one2one	1
ENSMFAG00000063669					
ENSMFAG00000044272	HDHD5	ENSG00000069998	HDHD5	ortholog_one2one	1
ENSMFAG00000050558	Y_RNA	ENSG00000201663	Y_RNA	ortholog_one2one	1
ENSMFAG00000059428	Metazoa_SRP				
ENSMFAG00000044946	TSHZ2	ENSG00000182463	TSHZ2	ortholog_one2one	1
ENSMFAG00000037245	MED15	ENSG00000099917	MED15	ortholog_one2one	1
ENSMFAG00000045263	TRPA1	ENSG00000104321	TRPA1	ortholog_one2one	1
ENSMFAG00000048449					
ENSMFAG00000043195	NANOGNB	ENSG00000205857	NANOGNB	ortholog_one2one	1
ENSMFAG00000062260					
ENSMFAG00000064320					
ENSMFAG00000048810	U6	ENSG00000207347	RNU6-306P	ortholog_one2one	1
ENSMFAG00000061386					
ENSMFAG00000047164					
ENSMFAG00000041964	ANGPT4	ENSG00000101280	ANGPT4	ortholog_one2one	1
ENSMFAG00000058495					
ENSMFAG00000003047	SFTPC	ENSG00000168484	SFTPC	ortholog_one2one	1
ENSMFAG00000053157	Metazoa_SRP				
ENSMFAG00000058745					
ENSMFAG00000051958					
ENSMFAG00000065651	U6	ENSG00000201390	RNU6-1141P	ortholog_one2one	1
ENSMFAG00000057293					
ENSMFAG00000062784					
ENSMFAG00000036690	SCAF11	ENSG00000139218	SCAF11	ortholog_one2one	1
ENSMFAG00000049050					
ENSMFAG00000064110					
ENSMFAG00000060322	TRDC	ENSG00000211829	TRDC	ortholog_one2one	1
ENSMFAG00000055058					
ENSMFAG00000048913					
ENSMFAG00000065038					
ENSMFAG00000034357	CACNG2	ENSG00000166862	CACNG2	ortholog_one2one	1
ENSMFAG00000037803	DDRGK1	ENSG00000198171	DDRGK1	ortholog_one2one	1
ENSMFAG00000056551	Y_RNA	ENSG00000206959	Y_RNA	ortholog_one2one	1
ENSMFAG00000002686	KIN	ENSG00000151657	KIN	ortholog_one2one	1
ENSMFAG00000060881	FAM110A	ENSG00000125898	FAM110A	ortholog_one2one	1
ENSMFAG00000004029	DNAJC1	ENSG00000136770	DNAJC1	ortholog_one2one	1
ENSMFAG00000055167					
ENSMFAG00000057729					
ENSMFAG00000047509					
ENSMFAG00000054917					
ENSMFAG00000060131					
ENSMFAG00000035298	MIR33A	ENSG00000207932	MIR33A	ortholog_one2one	1
ENSMFAG00000002334	MYO18B	ENSG00000133454	MYO18B	ortholog_one2one	1
ENSMFAG00000003522	WDFY4	ENSG00000128815	WDFY4	ortholog_one2one	1
ENSMFAG00000064043					
ENSMFAG00000051971					
ENSMFAG00000000285	KLHL22	ENSG00000099910	KLHL22	ortholog_one2one	1
ENSMFAG00000042037	SLC52A3	ENSG00000101276	SLC52A3	ortholog_one2one	1
ENSMFAG00000062743					
ENSMFAG00000021230	PCDHB1	ENSG00000171815	PCDHB1	ortholog_one2one	1
ENSMFAG00000041447	ZNF217	ENSG00000171940	ZNF217	ortholog_one2one	1
ENSMFAG00000055342					
ENSMFAG00000053996					
ENSMFAG00000039161	KCNB2	ENSG00000182674	KCNB2	ortholog_one2one	1
ENSMFAG00000059071					
ENSMFAG00000062253					
ENSMFAG00000054998					
ENSMFAG00000051210					
ENSMFAG00000011134	Metazoa_SRP	ENSG00000242876	RN7SL812P	ortholog_one2one	1
ENSMFAG00000047400					
ENSMFAG00000062953					
ENSMFAG00000013853	Y_RNA	ENSG00000201916	Y_RNA	ortholog_one2one	1
ENSMFAG00000053071	U7	ENSG00000238468	RNU7-14P	ortholog_one2one	1
ENSMFAG00000057526					
